time,theme,url,title,article
2022.05.17 17:35,시세,http://www.pigtimes.co.kr/news/articleView.html?idxno=45627,[5월 17일 시세] 일주일만에 6천500원대,축산물품질평가원에 따르면 5월 17일 전국 축산물 도매시장(제주 제외)에서 경락된 비육돈은 1천563두로 전일 2천45두와 비교해 감소했다. 이에 따라 지육 kg당 탕박 평균 가격(제주 제외)은 6천508원을 기록하며 전일 6천369원보다 139원 상승했다.한돈가격이 일주일만에 다시 6천500원대를 넘어섰다. 산지 출하물량 감소 속 도매시장 경락 두수도 줄면서 또다시 강세장이 이어지고 있다. 특히 금일 수도권 도매시장에서 큰 폭으로 가격이 상승하면서 전체 가격도 끌어올렸다. 당분간 산지 출하물량 감소 속 물량 확보 경쟁으로 강세가 지속될 것으로 예상된다. 저작권자 © 양돈타임스 무단전재 및 재배포 금지양돈타임스다른기사 보기 
2022.05.19 09:01,시세,http://www.pigtimes.co.kr/news/articleView.html?idxno=45628,[5월 18일 시세] 6천원서 횡보세 거듭,"축산물품질평가원에 따르면 5월 18일 전국 축산물 도매시장(제주 제외)에서 경락된 비육돈은 1천795두로 전일 1천563두와 비교해 증가했다. 이에 따라 지육 kg당 탕박 평균 가격(제주 제외)은 6천329원을 기록하며 전일 6천508원보다 179원 하락했다.한돈가격이 이달 내내 6천원대를 지속하고 있는 가운데 권역별로는 가격 차이가 나타나고 있다. 수도권은 여전히 초강세를 나타나고 있는 반면, 영남권 등 지방은 다소 주춤하고 있는 것. 이에 한돈가격도 횡보세를 거듭하고 있다. 그럼에도 당분간 한돈가격은 산지 출하물량 감소 속 강세를 이어나갈 것으로 예측되고 있다. 저작권자 © 양돈타임스 무단전재 및 재배포 금지양돈타임스다른기사 보기 "
2022.05.19 17:53,시세,http://www.pigtimes.co.kr/news/articleView.html?idxno=45629,[5월 19일 시세] 6천원대서 소폭 등락,"축산물품질평가원에 따르면 5월 19일 전국 축산물 도매시장(제주 제외)에서 경락된 비육돈은 1천769두로 전일 1천795두와 비교해 감소했다. 이에 따라 지육 kg당 탕박 평균 가격(제주 제외)은 6천462원을 기록하며 전일 6천329원보다 133원 상승했다.한돈가격이 6천~6천500원대 이하에서 횡보세를 거듭하고 있다. 연휴 이후 소비는 주춤하고 있지만, 산지 출하물량 증가세가 가시화되면서 도매시장 출하물량 추이에 따라 소폭 등락을 반복하고 있다. 당분간 소비보다 공급 물량 주도의 시장이 전망된다. 저작권자 © 양돈타임스 무단전재 및 재배포 금지양돈타임스다른기사 보기 "
2022.05.23 09:15,양돈기업,http://www.pigtimes.co.kr/news/articleView.html?idxno=45630,"우성사료 “폭염, 3단계 과정으로 퇴치”","우성사료가 하절기 양돈장 피해 예방을 위해 이달부터 하절기 보강사료를 3단계에 걸쳐 농가들에게 보급키로 했다.우성사료는 올 여름철도 매우 무더울 것으로 예상, 예년 대비 빠르게 5월부터 하절기 캠페인을 진행키로 했다. 이번 하절기 보강은 총 3단계로 구성 △5~6월=하절기 시작 보강 △7~8월 =하절기 피크 보강 △9~10월=하절기 마무리 보강으로 체계적으로 캠페인을 진행할 계획이다.우성사료는 농가들에게 보다 더 신선한 사료를 전달하기 위해 원료가 입고되는 시점부터 고객에게 전달되기까지 세부 단계를 나누어 관리하고 있다. 우선 부두에 원료가 도착함과 동시에 품질관리팀이 직접 채취한 시료를 물리적‧화학적 분석을 자체 분석시설을 통해 꼼꼼히 관리한다. 엄격한 합격기준을 통해 평가된 원료만이 공장 입고가 진행된다. 이어 사료공장까지의 효율적으로 원료를 이동하고 있다.우성사료의 사료공장은 논산‧경산‧아산에 위치해 있으며, 효율적인 원료 이동이 고려된 공장으로 자리잡고 있다. 원료가 도착한 부두에서 가장 최적의 동선 공장으로 이동할 수 있다는 의미이다. 적재적소(適材適所) 원칙을 강구하여 더 신선한 원료를 공급이 가능하다. 또한, 이 과정에서 LMO(Living modified Organism)관리를 통해 가축에게 안전한 먹거리를 제공한다.특히 여름철에는 온도 및 습도가 높아 설비에 문제가 생기기 쉽다. 그렇기 때문에 우성사료에서는 사료 가공 중간 중간 드라이어 가동을 통한 설비 쿨링을 하는 것을 원칙으로 실시하고 있다. 이러한 노력은 최초 제품의 설계치 대로 고객에게 전달하기 위한 방법으로 자리잡고 있다.마지막으로 우성사료는 생산된 최고‧최적의 제품을 고객에게 그대로 전달하기 위해 최적에 배차 시스템을 내부적으로 관리한다. 또한, 라미네이팅 지대를 도입하여 지대 내부 코팅으로 습기를 잡아주는 방법을 도입하였으며, 이지오픈 지대를 사용하여 고객이 보다 더 편하게 사용할 수 있도록 하였다.우성사료의 관계자는 “매년 반복되는 하절기지만 고객과 함께하는 마음 갖음으로 모든 임직원이 힘내어 제품을 만들어내고 있다”며 “이러한 유의미한 움직임은 농장 생산성 향상에 직결될 것이며, 모든 고객이 무더운 여름철을 잘 이겨낼 수 있는 방법이라 사료된다”고 강조했다. 저작권자 © 양돈타임스 무단전재 및 재배포 금지양돈타임스다른기사 보기 "
2022.05.23 09:15,양돈기업,http://www.pigtimes.co.kr/news/articleView.html?idxno=45631,카길애그리퓨리나 “변함없는 품질을 약속합니다”,축산업계가 최근 국제 곡물가격과 해상운임‧환율 상승 등으로 유례없는 도전에 맞서고 있다. 뿐만 아니라 5월 시작된 때 이른 더위가 찾아오면서 올 여름 폭염에 대한 불안감도 커지고 있다. 지금 같은 위기가 지속될수록 농장의 수익성은 생산성 및 효율성에 따라 차이가 더욱 더 벌어질 것으로 예상된다. 그러나 위기 속에 분명히 기회는 있는 법. 카길애그리퓨리나는 고객 농장의 탁월한 생산성을 통해 그 기회가 증명될 수 있도록 하겠다고 밝혔다. 그 일환으로 퓨리나사료와 뉴트리나사료는 여름철 양돈 배합비 업그레이드와 밀착 현장 서비스를 시작했다.매년 여름은 지난 겨울부터 이어진 PED와 소모성 질병의 후유증으로 출하일령 지연뿐만 아니라 돈육 품질도 저하되는 시기. 올해도 더위가 일찍 찾아오고 있어 지난해의 문제를 반복하지 않기 위해서는 좀 더 신속하고 확실한 대응이 필요하다. 카길애그리퓨리나는 하절기에 더욱 중요시 되는 품질에 대해 분명하고 일관된 원칙을 지켜 나가고자 한다. 올 여름은 매우 중요한 의미가 있는 시점이며 카길애그리퓨리나는 고객농가의 여름나기에 전사적으로 힘을 보태고자 하절기 품질 보강과 고객 농가 밀착 현장 서비스를 진행한다는 것이다.하절기 특수 배합비 강화 조치와 더불어 영업조직이 현장에 밀착해 놓치기 쉬운 기본적인 관리 사항들을 정기적으로 점검하고 농장 회의를 통해 농장주나 직원들과 적극적으로 소통하고 몰입하도록 9월 말까지 집중적인 활동을 전개한다. 무더운 여름 돼지들의 섭취량 저하로 인한 다양한 문제를 극복하기 위해 퓨리나사료와(www.purinafeed.co.kr) 뉴트리나사료의(www.nutrenafeed.co.kr) 양돈 제품에 영양소 수준과 기호성을 높이기 위한 조치를 추가했다.특히 체온상승을 최소화하는 에너지 공급원을 제공함으로써 열발생은 최소화하며 동일 에너지를 공급할 수 있는 기술을 탑재했다. 이번의 배합비 강화 조치는 퓨리나사료와 뉴트리나사료의 양돈 고객 농가들이 더위 스트레스 피해를 효과적으로 극복하는데 큰 도움이 될 것으로 기대되고 있다.회사 관계자는 “카길애그리퓨리나는 더욱 차별화된 품질과 밀착 서비스를 통해 올 여름에도 변함없이 고객농가들의 땀을 닦아 줄 시원한 한줄기 바람이 될 수 있도록 노력할 것”이라고 밝혔다.저작권자 © 양돈타임스 무단전재 및 재배포 금지양돈타임스다른기사 보기 
2022.05.23 09:14,양돈기업,http://www.pigtimes.co.kr/news/articleView.html?idxno=45632,천하제일사료 “사료 안전성 천하제일입니다”,"천하제일사료(대표 권천년)의 전 공장(△북부공장 △중부공장 △서부공장 △남부공장) 모두 재작년과 작년에 이어 3년 연속 2022 HACCP 정기심사 결과 ‘적합’ 판정을 받았다.HACCP 제도는 식품을 만드는 과정에서 여러 위해요인들이 발생할 수 있는 상황을 과학적으로 분석하고 사전에 위해요인의 발생여건들을 차단, 소비자에게 안전하고 깨끗한 제품을 공급하기 위한 시스템적인 규정이다. 2020년부터 점수제로 변경됐으며 금번 ‘적합’ 판정은 이전 ‘무결점’에 해당한다.특히 천하제일사료 서부공장과 남부공장의 HACCP 심사는 서류심사로 진행됐다. 서류심사는 전년도 심사 결과에서 사료공장 상위 10% 이내의 우수한 성적을 기록한 공장을 대상으로 한다는 점에서 서부공장과 남부공장의 높은 HACCP 관리 수준을 짐작케 하고 있다.천하제일사료는 05년부터 축산물의 품질 고급화와 안전성 확보를 통해 경쟁력을 갖춰야 한다는 철학 아래 전 공장과 전 공정에 대해 사료 HACCP 도입으로 사료업계를 선도해 왔다.또 HACCP에서 그치지 않고 전 공장 차원에서 다양한 활동들을 펼쳐 나가고 있다. 대표적으로 제안 캠페인과 안전 캠페인이 있다. 이를 통해 천하제일사료는 안전보건 경영방침 선포 및 중대재해 예방 발대식을 전사적으로 개최해 안전보건 관리체계를 구축하고 전 직원들의 다양하고 창의적인 아이디어를 적극적으로 받아들여 품질 개선 및 생산성 향상에 앞장서고 있다.권천년 사장은 “천하제일사료가 선보인 3년 연속 HACCP 적합 판정은 현장에서 전 직원들이 솔선수범하고 적극적인 자세로 동참하며 시스템에 대한 철저한 유지 관리 운영을 지속한 노고가 있었기에 가능했다”며 “지속적으로 이어지는 코로나19의 어려움과 우리 축산이 마주한 난관 속에서도 천하제일사료가 고객들에게 안정적인 사료 품질을 제공하고자 열정적이고 성실하게 활동한 노력의 결과물”이라고 강조했다.저작권자 © 양돈타임스 무단전재 및 재배포 금지양돈타임스다른기사 보기 "
2022.05.30 09:02,양돈기업,http://www.pigtimes.co.kr/news/articleView.html?idxno=45633,팜스코 ‘하이포크’ 동물복지‧무항생제 출시,"팜스코(대표 정학상)가 최근 소비 트렌드에 발맞춰 보다 자연 친화적이며 건강하고 안전한 축산 식품을 생산, 공급하기 시작했다. 팜스코 신선식품사업본부는 위생적인 생산 환경을 바탕으로 양질의 돼지고기를 공급해왔다. 그리고 최근 고객 만족도를 극대화할 수 있도록 여기서 한발 더 나아가 ‘하이포크 동물복지’ ‘하이포크 무항생제’ 브랜드를 출시한 것이다.동물복지 제품은 농림축산검역본부의 까다로운 서류 및 현장심사를 통해 인증을 받은 경우에만 동물복지 브랜드명을 사용할 수 있다. 이에 우리나라에는 16개 농장만 동물복지 인증을 받아 그 희소성이 높다.‘하이포크 동물복지’는 ‘돼지가 건강해야 사람이 행복하다’는 가치 기준을 바탕으로 동물의 5대 자유를 보장하고 돼지 본연의 습성을 존중해 신체적, 정신적 안정으로 스트레스를 최소화하는 동시에 사람이 취할 수 있는 최대한의 인도적 도축 공정을 준수했다. 동물복지는 건강하게 자랄 수 있는 동물복지 환경을 갖춘 농장의 선별 인증과 함께 돼지 수송 시에도 동물로 하여금 이동 스트레스를 최소화하는 기준에 부합한 차량을 지정해 수송토록 하고 있으며 도축장도 농림축산검역본부의 심사 기준을 통과해 지정 받은 경우에만 가능하다.‘하이포크 무항생제’는 사료 내 항생제, 항균제, 성장촉진제, 호르몬제 등이 없는 무항생제 사료를 급여하고 있으며 돈군의 적정한 사육밀도 구성과 함께 항생제 오남용의 부작용을 방지하고자 질병 발생 시 수의사 처방에 의거 치료 목적으로 제한적으로 사용함으로써 소비자로 하여금 항생제 잔류에 대한 의구심과 불안감을 불식시킨 제품이다.‘하이포크 무항생제’ 제품은 돼지 자체의 항병력과 면역력을 강화하는데 집중해 과학적이고 체계적인 성장 단계별 균형 잡힌 영양 공급과 쾌적한 생활환경을 제공해 돼지가 지닌 본연의 성장 흐름을 우선해 생산했다.신선식품사업본부는 코로나 19 장기화와 가축 질병의 계속된 발생과 맞물려 지속 가능한 양돈업 환경 조성과 윤리적 소비에 대한 개인과 사회적 요구가 높아지고 있는 만큼 안심하고 먹을 수 있는 건강한 먹거리 제공을 위해 모든 노력을 경주하겠다고 밝혔다.저작권자 © 양돈타임스 무단전재 및 재배포 금지양돈타임스다른기사 보기 "
2022.05.20 15:03,오늘의 뉴스,http://www.pigtimes.co.kr/news/articleView.html?idxno=45635,"한돈 강세, PED 영향은 미미","최근 돼짓값 강세를 두고 의견이 분분한 가운데, 정부와 한돈협회가 PED 등 질병으로 인한 공급 부족 영향은 근거가 부족하다고 선을 그었다.농림축산식품부는 지난 19일 언론 설명자료를 통해 최근 국내산 돼지고기 가격은 국제 곡물 가격 상승으로 인한 사료비 상승, 수입육류(수입 소고기, 수입 돼지고기)의 수입단가 상승, 환율 상승 등 국제적 공급 문제로 인하여 상승했다고 분석했다. 이에 일부 언론에서의 PED 등 가축질병 발생으로 인한 공급 부족은 사실이 아니라고 해명했다.농축산부는 1~4월까지 국내산 돼지 도축마릿수는 629만여두로 역대 최고 수준이었던 지난해보다 더 많다며, 특히 3월 1일 기준 생후 2개월 미만 자돈 마릿수는 350만2천마리로 평년 3월 1일 자돈 마릿수 350만8천 마리 수준을 유지하고 있어 자돈이 특별히 감소한 상황은 아니라고 분석했다.한돈협회도 설명자료를 통해 삼겹 소비자가격 상승 원인으로 한돈 공급 부족 심화는 근거가 부족하다고 주장했다. 협회는 올 1~4월 일 돼지 평균 도축두수는 7만8천866두로 전년 동기 7만6천448두 대비 3% 늘었다며, 전년 대비 도축 두수가 급격한 감소를 보이지 않고 있다고 분석했다.이에 최근 돼짓값 급상승한 이유는 코로나 방역 해제에 따른 돼지고기 외식 수요가 단기간 급증한 것이 가장 큰 요인으로 일각에서 주장하는 PED 등 가축질병 영향이라고 분석하기에는 통계적으로나 과학적으로 근거가 부족하다고 강조했다."
2022.05.23 09:14,양돈기업,http://www.pigtimes.co.kr/news/articleView.html?idxno=45636,"팜스코, 연암대 장학금은 지속된다","팜스코(대표 정학상)가 코로나19 및 우크라이나-러시아 전쟁의 장기화로 인해 환율, 유가, 금리인상 등 불안한 시장 환경 속에서도 연암대학교와의 장학사업을 6년간 이어갔다. 올해도 연암대 학생들에게 장학금을 지원한 팜스코는 지난 17년부터 현재까지 연간 4천만원씩 총 220명의 재학생에게 2억2천만의 장학금을 전달했다.이번 전달식은 연암대학교 총장(육근열) 및 임직원과 약식으로 진행되었으며 장학증서와 장학금은 선발된 장학생들에게 대학 측을 통해서 개별적으로 전달될 예정이다.김남욱 팜스코 이사(S2본부 본부장)는 “지속적인 농축산 분야의 인재양성을 위해 장학금 전달의 소중한 기회를 부여해주신 연암대 관계자분들께 깊이 감사드린다”며 “앞으로도 지속적인 장학사업이 이뤄지기를 바란다”고 소감을 밝혔다.이에 육근열 연암대 총장은 “녹록치 않은 환경 속에서도 잊지 않고 장학사업을 지속해주는 팜스코에 깊은 감사의 뜻을 전한다”고 화답했다.팜스코와 연암대학교는 장학사업 뿐만 아니라 산학 협력체제를 구축/유지하고 취업알선 및 계절별 특별강의도 활발히 전개하고 있다. 또한 축산 현장에서의 전문 경영분석기술을 상호 교류하면서 상생관계를 더욱 확고히 하고 있다.저작권자 © 양돈타임스 무단전재 및 재배포 금지양돈타임스다른기사 보기 "
2022.05.23 09:15,양돈조합,http://www.pigtimes.co.kr/news/articleView.html?idxno=45637,"서울경기양돈농협, 신용사업 눈부신 성장","서울경기양돈농협(조합장 이정배)이 상호금융대출금 1조7천억원 달성탑을 수상했다.농협중앙회 서울지역본부는 지난 11일 상호금융대출금 1조7천억원을 달성한 서울경기양돈농협에 달성탑을 수여하며, 상패와 함게 깃발을 수여했다. 상호금융 대출금 달성탑은 전국 농축협을 대상으로 건전 여신 일정 금액 이상을 달성한 농축협에 수여하는 상이다.서경조합은 지난 16년 상호금융대출금 1조원 달성탑을 수상한 이후 작년 4월 1조5천억원 달성탑을 수상함으로써 매년 성장을 거듭하고 있다. 이에 올해 1년여 만에 또 다시 눈부신 성장을 거듭하면서 1조7천억원을 달성했다.이정배 조합장은 “상호금융대출금 1조7천억원 달성 성과의 중심에는 항상 조합원들과 고객들의 적극적인 조합 사업 이용과 사랑으로 이루어낸 결과”라며 “앞으로도 조합원의 실익 증진과 신뢰를 바탕으로 지역의 최고 금융기관으로 친절과 최상의 금융서비스를 제공하는데 한 치의 소홀함이 없도록 정성을 다하겠다”고 강조했다.저작권자 © 양돈타임스 무단전재 및 재배포 금지양돈타임스다른기사 보기 "
2022.05.23 09:14,양돈기업,http://www.pigtimes.co.kr/news/articleView.html?idxno=45638,‘녹색 농원’ 양돈 대표농가로 선정,"녹색농원(전남 영광)이 양돈부문 대한민국 대표농가로 인증됐다.농협사료(대표이사 정상태)는 지난 17일 대전 호텔ICC에서 제10기 대표농가 인증식을 개최하고, 양돈부문 대표농가로 녹색농원을 최종 선정했다.농협사료는 지난 2012년부터 농협사료를 이용하는 농가 중 사양성적이 우수하고 지역 내 명망이 높은 농가를 대상으로 ‘대한민국 대표농가’로 선정하고 있으며, 현재 전국에서 46개 농가가 대한민국의 축산업을 이끌어가는 리더로서 활발히 활동하고 있다. 이날 대표농가로 선정된 농가에게 대한민국 대표농가 인증패와 부부동반 선진지견학권이 수여되었다.녹색농원은 전남 영광에서 모돈 850두 규모로 27년째 농협사료를 전이용하고 있으며, 지역의 양돈산업 발전에 기여를 감안해 이번에 선정됐다.정상태 농협사료 대표이사는 “제 10기 대표농가로 선정된 농가들에게 축하한다”며 “국제곡물가격 급등 등 녹녹치 않은 대내외 여건에서도 안정적인 사료생산에 만전을 기하고, 사료가격인상 또한 최대한 억제하여 실질적인 축산농가의 동반자가 되도록 최선의 노력을 다하겠다”고 강조했다.저작권자 © 양돈타임스 무단전재 및 재배포 금지양돈타임스다른기사 보기 "
2022.05.26 18:20,양돈현장,http://www.pigtimes.co.kr/news/articleView.html?idxno=45639,[농장탐방] “양돈은 자연이자 과학입니다”,"축산업 특히 양돈업, 그 중에서도 비육농장의 가장 큰 현안이라면 ‘냄새’일 것이다. 그러나 전북 임실에 자리잡은 영광농장(대표 최정용, 사진 왼쪽)은 1천800두의 비육돈을 키우는 농장이지만 냄새로는 이 곳이 비육농장임을 알 수 없을 정도이다.임실의 나즈막한 산 중턱에 위치한 영광농장은 반경 2km 안에 다른 양돈장이 없어 각종 질병에서 나름 안전한 곳이라는 평가를 받는다. 농장을 찾아 가는 길 주변에는 귀농한 이웃들의 전원주택들이 나란히 들어서 있다. 영광 농장은 인근 마을과 멀지 않은 곳에 있으면서도 냄새나 기타 환경적인 요인으로 민원을 받아본 적이 없을 만큼 쾌적하고 깨끗하다.영광농장을 운영하는 최정용 대표는 일찍이 ‘친환경 사육방식’에 관심이 많았다. 90년대 양돈 산업을 시작 할 때부터 여러 방법을 스스로 농장에 도입하며 현재의 가장 적절한 방법을 찾았다. 최 대표는 2000년대 초반까지는 정통방식으로 양돈을 했었지만, 1천두 규모의 돼지를 키우기엔 손이 많이 가고 경쟁력이 없었다고 한다. 이에 최 대표는 과감히 일관농장을 포기했다. 안정적이고 건강한 비육돈 공급이 가능한 까닭에 선진한마을과 인연을 맺었고 17년째 돈독한 파트너십을 이어가고 있다. 비육농장으로 전환하며 최 대표는 축산분뇨와 악취를 저감하기 위하여 과감하게 톱밥 돈사로 전환했다. 지금도 관리의 문제로 톱밥을 적용하는 농가가 많지 않지만 당시에는 더욱 혁신적이었다.비육농장을 운영한지 10년 째가 되던 2015년부터는 현대화 시설을 도입하여 3동을 새로 지었다. 그간 양돈장을 운영하며 쌓인 노하우를 반영하여 최 대표가 직접 농장을 설계하였다. 돼지들이 자유롭게 돈사에서 뛰어 놀고, 장난 칠 수 있도록, 돈방을 나누었던 펜스들을 모두 없애고 군사사육을 시도했다. 또한 이중윈치와 컨트롤러로 기온과 바람을 고려해 환기량을 자동으로 조절하여 돼지도 행복하고, 사람도 불편을 최소화할 수 있는 영광농장만의 관리시스템을 만들었다.최 대표가 생각하는 친환경 사육방식은 시설물뿐 만 아니라 건강한 돼지를 키우는 노력까지 포함되었다. ‘이왕에 써야 하는 비용이면 아파서 쓰는 약품 값보다 아프기 전에 쓰는 영양제가 낫다’는 마음으로 다양한 실험을 했다. 현재 영광 농장의 가장 큰 자랑 거리는 토착 미생물을 활용한 소화 흡수율 향상과 물에 미네랄 제제를 희석하여 면역력을 올려 주는 것이다. 돈사 수세나 톱밥 도포 후 미생물을 뿌려 자연 발효를 시키는 원리이다. 바닥 상태를 쾌적하게 만들어 주는 것은 물론, 이 위에서 자유롭게 뛰고 미네랄 물을 마신 돼지는 소화 흡수율이 높아 건강하고 사료 효율이 높다고 한다. 오랫동안 이러한 경험을 쌓은 최 대표는 현재 돼지 분변 확인 만으로도 쉽게 사료 효율을 알 수 있다고 자신했다. 실제로 영광농장은 2020년 이후 FCR이 3.0 미만의 성적을 기록하고 있으며 현재는 육성율 98% 이상, FCR 2.8대로 그 효과는 증명되어 가고 있는 것으로 보인다.최 대표는 현재 아들과 함께 농장을 운영 중이다. 30대 초반인 아들은 가업을 이어 받기 위해 다니던 직장을 그만두고 약 2년 전부터 최 대표와 함께 농장을 운영 중이다. 아들에게 물려줄 수 있는 농장을 꿈꾸다보니 영광 농장은 현재의 영광스러운 결과나 실적에 연연하지 않는다. 최근에는 선진의 축산 환경 모니터링 시스템 LEMS (Livestock Environment Monitoring System)를 도입하여 돈사 내 온, 습도 관리뿐만 아니라 암모니아, 이산화탄소 와 같은 공기 관리까지 실시간으로 분석하여 과학적이고 정밀한 관리를 실시하고 있다. 또한, 친환경 사육이 시장에서 인정 받는 가치를 고민하여 금년 내 무항생제 비육농가로 전환하는 계획도 갖고 있다.최정용 대표에게 축산은 자연이자 과학이다. 최 대표의 자택은 돈사 바로 옆에 있다. 냄새나 분뇨 등의 문제가 있다면 가장 고통받는 사람은 바로 최 대표와 그의 가족들일 것이다. 자연에서 과학으로 키우고 돼지 본연의 모습을 가장 자연스럽게 찾아주면 돼지와 함께 생활해도 어려움이 없다. 이렇듯 건강하게 자란 돼지들이 건강하게 식탁에 오르고 농장은 다시 자연에서 돼지를 기르는 것. 이것이 지속 가능한 축산을 위한 출발선에서 그려보는 모습일 것이다.저작권자 © 양돈타임스 무단전재 및 재배포 금지양돈타임스다른기사 보기 "
2022.05.25 15:12,기획특집,http://www.pigtimes.co.kr/news/articleView.html?idxno=45640,[심층분석] 08년‧12년보다 더한 위기…돼짓값 때문에 버틴다,"최근 돼짓값이 양돈농가들을 지키는 마지막 보루가 되고 있다. 적자 양돈과 대규모 폐업 사태가 현실화될 수 있는 위기 상황에서 그나마 최근 6천원대를 지속하고 있는 돼짓값이 버티게 해주고 있다는 얘기다. 그런데 이는 다시 말하면 돼짓값이 무너지면 현재의 안녕도 위태로워진다는 말이기도 하다.■과거 식량 위기보다 더한 위기=현재까지의 상황만으로도 국내 양돈 경영은 과거 경험했던 위기가 재현될 여지가 충분하다. FAO(세계식량농업기구)가 매달 발표하는 국제 곡물 가격 지수를 보면 지난 3월 170.1포인트로 사상 최고치를 기록했다. 07/08년과 11/12년 식량 위기 때보다 최근 국제 곡물 가격이 더 높다는 얘기다. 실제 FAO 곡물가격 지수로 비교해보면 08년과 11년 연평균 곡물가격 지수가 각각 137.6, 142.2를 기록한데 비해 올해는 4월까지 평균 156.4를 기록 중이다.과거의 사례를 보면 이 같은 곡물 가격 상승은 대규모 농가 폐업으로 이어졌다. 그 중 07/08년 당시를 보면 사료비(100㎏ 기준)가 06년 7만7천원서 08년 11만9천원으로 2년 새 54% 올랐다. 그리고 그 결과 06년 1만1천호에 달하던 양돈농가는 08년 연말에는 7천700여호로 줄었고 그 중에서도 07년(9천800호)과 08년 사이 2천호가 넘게 폐업해야 했다.이번에도 지난 2020년 하반기부터 국제 사료곡물 상승세가 나타나면서 지난해부터 이미 사료값도 오르기 시작됐다. 아직 사료곡물 시세가 오른 만큼 사료 값에 다 반영되지 않은 상황이지만 이보다 더 결정적으로 과거 식량 위기 때와 올해가 다른 것은 바로 돼짓값이다.07/08년 당시 생산비 상승과 동시에 07년 돼짓값이 3천236원으로 전년 대비 무려 11% 하락하고 08년 초반까지는 2천~3천원대 초반대서 전전하며 농가들의 어깨를 더 무겁게 했다. 11/12년 식량 위기 때 역시 사료가격 상승과 함께 돼짓값이 하락했는데 12년은 4천135원으로 11년(6천149원)은 물론 2010년(4천232원) 대비로도 떨어지고 특히 13년(3천756원)은 돼짓값이 3천원대까지 빠지며 정부 통계로도 평균 두당 2만8천원의 적자를 기록할 만큼 최악의 경영난을 겪어야 했다.올해도 생산비가 올라 3월까지는 많은 양돈농가들이 적자를 호소했지만 이후 돼짓값이 올라 한숨 놓을 수 있었다. 4~5월(18일 현재) 돼짓값이 각각 5천251원, 6천506원을 기록, 다행히 생산비 이상을 형성하고 있는 것이다. 업계에서는 지난해 평균 생산비를 4천500원대로 잡고 있는데 여기서 올해 인상된 사료비를 감안해도 지금과 같은 돼짓값이라면 아직은 괜찮다는 얘기다.■갈림길에 선 양돈농가=지금의 고돈가가 언제까지 지속될지는 알 수 없지만 확실한 것 한 가지는 있다. 바로 사료 값은 더 오를 것이라는 사실이다. 농촌경제연구원이 분석한 국내 사료용 곡물 수입단가 지수는 올 1분기 143.6으로 일년전 99.8보다 44% 가량 올랐다. 이는 주로 지난 2020년 하반기 코로나 19 여파와 중국의 수요 증가로 인한 1차 국제 곡물 가격 상승분이 반영된 것으로 본격적으로 우크라이나 사태가 발발한 시점이 2월 하순인 만큼 그 이후 구매한 사료 원료가 도입돼 사용되면 사료값은 더 오를 수밖에 없다. 곡물 수입지수 역시 이를 반영, 2분기 158.9로, 3분기는 169.7로 더 가파른 상승을 예고하고 있다.때문에 돼짓값은 어느 때보다 더 중요해졌다. 돼짓값이 아니라면 과거 위기가 바로 코앞까지 와 있기 때문이다. 돼짓값이 경영 위기와 안정의 갈림길에서 농가들을 붙들고 있는 마지막 동아줄이기도 한 것이다. 돼짓값은 연중 5~6월이 가장 높은 시기로 계절적 흐름만 본다면 아직 더 오를 여지도 있다. 또 예년 같았으면 돼짓값 하락이 우려되는 하반기도 올해는 출하물량 감소로 예년보다 높을 것이란 전망과 기대도 나오고 있다.그렇다고 안심하기는 어렵다. 최근 삼겹살 가격이 고물가의 상징처럼 공격받고 있다. 식량 위기로 인한 먹거리 물가 상승이 연일 집중 보도되면서 이번에도 금겹살이 언론에 오르내리기 시작한 것이다. 더구나 생활 전반에 걸친 물가 상승과 금리 인상 등으로 소비자들의 살림살이도 팍팍해지고 있다. 최근 2천800원(100g 기준)대까지 오른 삼겹살 가격에 소비자들이 등을 돌릴 위험도 무시할 수 없다. 값싼 수입육이 파고들 여지도 더 높아진 셈이다. 현재의 고돈가를 지속해야 할 필요성은 어느 때보다 높아졌지만 그만큼 고돈가에 대한 위협도 거세지고 있다.올해 곡물가 상승에 따른 생산비 안정 대책이 무엇보다 중요한 시점이다. 하지만 동시에 시장 상황을 예의주시하면서 돼짓값을 안정적으로 유지할 수 있는 대책 역시 필요한 시점이다.저작권자 © 양돈타임스 무단전재 및 재배포 금지임정은다른기사 보기 "
